MEDIA_NAME,TIME(2020/06/18 16:22:17.797),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV
20pt1.2sp,60.80273,0.55912,0.3734,60.7251,0.07764,1
20pt1.2sp,60.81982,0.55772,0.37203,60.7251,0.09473,1
20pt1.2sp,60.83545,0.55676,0.36966,60.7251,0.11035,1
20pt1.2sp,60.85156,0.5573,0.36888,60.7251,0.12646,1
20pt1.2sp,60.86816,0.55838,0.36669,60.7251,0.14307,1
20pt1.2sp,60.88477,0.5592,0.36528,60.7251,0.15967,1
20pt1.2sp,60.90137,0.55967,0.3656,60.7251,0.17627,1
20pt1.2sp,60.91895,0.55962,0.36428,60.7251,0.19385,1
20pt1.2sp,60.94092,0.55963,0.36286,60.7251,0.21582,1
20pt1.2sp,60.95117,0.5598,0.36061,60.7251,0.22607,1
20pt1.2sp,60.96777,0.55982,0.35763,60.7251,0.24268,1
20pt1.2sp,60.98389,0.55981,0.35477,60.7251,0.25879,1
20pt1.2sp,61.00049,0.55712,0.35203,60.7251,0.27539,1
20pt1.2sp,61.01709,0.55384,0.35065,60.7251,0.29199,1
20pt1.2sp,61.03418,0.55091,0.35024,60.7251,0.30908,1
20pt1.2sp,61.05029,0.54793,0.35116,60.7251,0.3252,1
20pt1.2sp,61.06641,0.54545,0.35169,60.7251,0.34131,1
20pt1.2sp,61.08252,0.54318,0.35183,60.7251,0.35742,1
20pt1.2sp,61.09912,0.54076,0.35265,60.7251,0.37402,1
20pt1.2sp,61.11523,0.51567,0.3378,60.7251,0.37402,0
20pt1.2sp,61.13232,0.50046,0.3352,60.7251,0.37402,0
20pt1.2sp,61.14844,0.49317,0.33997,60.7251,0.37402,0
20pt1.2sp,61.16504,0.49133,0.34367,61.11523,0.0498,1
20pt1.2sp,61.18115,0.49029,0.34752,61.11523,0.06592,1
20pt1.2sp,61.19727,0.48994,0.34508,61.11523,0.08203,1
20pt1.2sp,61.21338,0.48962,0.34722,61.11523,0.09814,1
20pt1.2sp,61.22949,0.48935,0.34796,61.11523,0.11426,1
20pt1.2sp,61.24609,0.48928,0.34569,61.11523,0.13086,1
20pt1.2sp,61.2627,0.49125,0.34438,61.11523,0.14746,1
20pt1.2sp,61.2793,0.49287,0.34396,61.11523,0.16406,1
20pt1.2sp,61.29541,0.48648,0.34865,61.11523,0.18018,1
20pt1.2sp,61.3125,0.4841,0.35055,61.11523,0.19727,1
20pt1.2sp,61.32861,0.48206,0.35244,61.11523,0.21338,1
20pt1.2sp,61.3457,0.47921,0.35764,61.11523,0.23047,1
20pt1.2sp,61.36279,0.47711,0.36382,61.11523,0.24756,1
20pt1.2sp,61.37744,0.47525,0.36909,61.11523,0.26221,1
20pt1.2sp,61.39453,0.47248,0.37062,61.11523,0.2793,1
20pt1.2sp,61.41064,0.4704,0.37468,61.11523,0.29541,1
20pt1.2sp,61.42725,0.46843,0.37747,61.11523,0.31201,1
20pt1.2sp,61.44385,0.44769,0.39924,61.11523,0.31201,0
20pt1.2sp,61.46094,0.43824,0.36659,61.11523,0.31201,0
20pt1.2sp,61.47754,0.43458,0.35185,61.11523,0.31201,0
20pt1.2sp,61.49463,0.42579,0.34322,61.44385,0.05078,1
20pt1.2sp,61.50928,0.42521,0.33732,61.44385,0.06543,1
20pt1.2sp,61.52588,0.42531,0.33786,61.44385,0.08203,1
20pt1.2sp,61.54248,0.42131,0.33959,61.44385,0.09863,1
20pt1.2sp,61.55908,0.41978,0.3474,61.44385,0.11523,1
20pt1.2sp,61.57617,0.41864,0.35334,61.44385,0.13232,1
20pt1.2sp,61.59521,0.41646,0.35447,61.44385,0.15137,1
20pt1.2sp,61.60791,0.41281,0.35131,61.44385,0.16406,1
20pt1.2sp,61.62451,0.40932,0.34614,61.44385,0.18066,1
20pt1.2sp,61.64063,0.40743,0.34589,61.44385,0.19678,1
20pt1.2sp,61.65723,0.40506,0.34592,61.44385,0.21338,1
20pt1.2sp,61.67432,0.40322,0.34716,61.44385,0.23047,1
20pt1.2sp,61.69141,0.4009,0.34819,61.44385,0.24756,1
20pt1.2sp,61.70654,0.39876,0.349,61.44385,0.2627,1
20pt1.2sp,61.72314,0.39704,0.35061,61.44385,0.2793,1
20pt1.2sp,61.73926,0.39772,0.3535,61.44385,0.29541,1
20pt1.2sp,61.75586,0.39825,0.35613,61.44385,0.31201,1
20pt1.2sp,61.77246,0.39868,0.3582,61.44385,0.32861,1
20pt1.2sp,61.79053,0.3986,0.35951,61.44385,0.34668,1
20pt1.2sp,61.81055,0.39634,0.35966,61.44385,0.3667,1
20pt1.2sp,61.8208,0.39427,0.35979,61.44385,0.37695,1
20pt1.2sp,61.8374,0.39119,0.35929,61.44385,0.39355,1
20pt1.2sp,61.85449,0.36923,0.37566,61.44385,0.39355,0
20pt1.2sp,61.87109,0.3455,0.37213,61.44385,0.39355,0
20pt1.2sp,61.8877,0.33777,0.36774,61.44385,0.39355,0
20pt1.2sp,61.9043,0.33249,0.35964,61.85449,0.0498,1
20pt1.2sp,61.92139,0.32932,0.35478,61.85449,0.06689,1
20pt1.2sp,61.93652,0.33041,0.36005,61.85449,0.08203,1
20pt1.2sp,61.95264,0.32912,0.36182,61.85449,0.09814,1
20pt1.2sp,61.96924,0.32837,0.36399,61.85449,0.11475,1
20pt1.2sp,61.98535,0.32927,0.3668,61.85449,0.13086,1
20pt1.2sp,62.00195,0.33039,0.37026,61.85449,0.14746,1
20pt1.2sp,62.01953,0.33131,0.37309,61.85449,0.16504,1
20pt1.2sp,62.03467,0.33159,0.37493,61.85449,0.18018,1
20pt1.2sp,62.05127,0.33021,0.37448,61.85449,0.19678,1
20pt1.2sp,62.06787,0.3289,0.37362,61.85449,0.21338,1
20pt1.2sp,62.08398,0.3281,0.37463,61.85449,0.22949,1
20pt1.2sp,62.10156,0.32563,0.3752,61.85449,0.24707,1
20pt1.2sp,62.11865,0.3234,0.37545,61.85449,0.26416,1
20pt1.2sp,62.13477,0.31929,0.37385,61.85449,0.28027,1
20pt1.2sp,62.14941,0.31521,0.37209,61.85449,0.29492,1
20pt1.2sp,62.1665,0.31125,0.36971,61.85449,0.31201,1
20pt1.2sp,62.18311,0.30736,0.36611,61.85449,0.32861,1
20pt1.2sp,62.19971,0.30316,0.36291,61.85449,0.34521,1
20pt1.2sp,62.21533,0.27013,0.34832,61.85449,0.34521,0
20pt1.2sp,62.23145,0.25507,0.34396,61.85449,0.34521,0
20pt1.2sp,62.24854,0.24769,0.35539,61.85449,0.34521,0
20pt1.2sp,62.26514,0.24547,0.36494,62.21533,0.0498,1
20pt1.2sp,62.28125,0.24446,0.36825,62.21533,0.06592,1
20pt1.2sp,62.29785,0.2454,0.37327,62.21533,0.08252,1
20pt1.2sp,62.31445,0.24623,0.37719,62.21533,0.09912,1
20pt1.2sp,62.33105,0.24797,0.37958,62.21533,0.11572,1
20pt1.2sp,62.34863,0.25004,0.38299,62.21533,0.1333,1
20pt1.2sp,62.36279,0.25154,0.38539,62.21533,0.14746,1
20pt1.2sp,62.37988,0.24994,0.38334,62.21533,0.16455,1
20pt1.2sp,62.39648,0.24888,0.38263,62.21533,0.18115,1
20pt1.2sp,62.41309,0.24803,0.38212,62.21533,0.19775,1
20pt1.2sp,62.4292,0.24682,0.38166,62.21533,0.21387,1
20pt1.2sp,62.44629,0.24656,0.3799,62.21533,0.23096,1
20pt1.2sp,62.46338,0.24633,0.37837,62.21533,0.24805,1
20pt1.2sp,62.47803,0.2453,0.37883,62.21533,0.2627,1
20pt1.2sp,62.49463,0.24436,0.37943,62.21533,0.2793,1
20pt1.2sp,62.51123,0.24353,0.37997,62.21533,0.2959,1
20pt1.2sp,62.52783,0.24215,0.37997,62.21533,0.3125,1
20pt1.2sp,62.54492,0.24126,0.38023,62.21533,0.32959,1
20pt1.2sp,62.56201,0.24039,0.38028,62.21533,0.34668,1
20pt1.2sp,62.57666,0.23893,0.37909,62.21533,0.36133,1
20pt1.2sp,62.59277,0.23805,0.37719,62.21533,0.37744,1
20pt1.2sp,62.60986,0.23728,0.37557,62.21533,0.39453,1
20pt1.2sp,62.62646,0.23834,0.37464,62.21533,0.41113,1
20pt1.2sp,62.64355,0.23957,0.37449,62.21533,0.42822,1
20pt1.2sp,62.66016,0.24077,0.37449,62.21533,0.44482,1
20pt1.2sp,62.67676,0.2417,0.37468,62.21533,0.46143,1
20pt1.2sp,62.69727,0.24238,0.37439,62.21533,0.48193,1
20pt1.2sp,62.7085,0.24286,0.37364,62.21533,0.49316,1
20pt1.2sp,62.7251,0.24303,0.3718,62.21533,0.50977,1
20pt1.2sp,62.74121,0.24351,0.37053,62.21533,0.52588,1
20pt1.2sp,62.7583,0.24396,0.36933,62.21533,0.54297,1
20pt1.2sp,62.7749,0.24483,0.36915,62.21533,0.55957,1
20pt1.2sp,62.79248,0.24524,0.36808,62.21533,0.57715,1
20pt1.2sp,62.80713,0.24562,0.36707,62.21533,0.5918,1
20pt1.2sp,62.82324,0.24585,0.36642,62.21533,0.60791,1
20pt1.2sp,62.83984,0.25961,0.34404,62.21533,0.60791,0
20pt1.2sp,62.85693,0.25107,0.33213,62.21533,0.60791,0
20pt1.2sp,62.87354,0.25477,0.34695,62.21533,0.60791,0
20pt1.2sp,62.89063,0.25565,0.34952,62.83984,0.05078,1
20pt1.2sp,62.90576,0.25672,0.35268,62.83984,0.06592,1
20pt1.2sp,62.92236,0.25957,0.35536,62.83984,0.08252,1
20pt1.2sp,62.93848,0.26085,0.35712,62.83984,0.09863,1
20pt1.2sp,62.95508,0.26168,0.35789,62.83984,0.11523,1
20pt1.2sp,62.97168,0.26386,0.3619,62.83984,0.13184,1
20pt1.2sp,62.98877,0.26078,0.3609,62.83984,0.14893,1
20pt1.2sp,63.00537,0.25811,0.35976,62.83984,0.16553,1
20pt1.2sp,63.02002,0.25497,0.36072,62.83984,0.18018,1
20pt1.2sp,63.03711,0.25274,0.36103,62.83984,0.19727,1
20pt1.2sp,63.05371,0.25114,0.36205,62.83984,0.21387,1
20pt1.2sp,63.06982,0.25061,0.36392,62.83984,0.22998,1
20pt1.2sp,63.08643,0.25015,0.36495,62.83984,0.24658,1
20pt1.2sp,63.10352,0.24969,0.36586,62.83984,0.26367,1
20pt1.2sp,63.12012,0.25018,0.36795,62.83984,0.28027,1
20pt1.2sp,63.13574,0.25046,0.36948,62.83984,0.2959,1
20pt1.2sp,63.15186,0.25085,0.37125,62.83984,0.31201,1
20pt1.2sp,63.16846,0.25113,0.37342,62.83984,0.32861,1
20pt1.2sp,63.18506,0.25131,0.37627,62.83984,0.34521,1
20pt1.2sp,63.20117,0.25143,0.37872,62.83984,0.36133,1
20pt1.2sp,63.21729,0.25113,0.37984,62.83984,0.37744,1
20pt1.2sp,63.23389,0.2544,0.38128,62.83984,0.39404,1
20pt1.2sp,63.25,0.25738,0.3825,62.83984,0.41016,1
20pt1.2sp,63.2666,0.27568,0.40603,62.83984,0.41016,0
20pt1.2sp,63.2832,0.33114,0.4017,62.83984,0.41016,0
20pt1.2sp,63.30029,0.34992,0.40132,62.83984,0.41016,0
20pt1.2sp,63.31689,0.38815,0.40814,62.83984,0.41016,0
20pt1.2sp,63.3335,0.37898,0.39586,62.83984,0.41016,0
20pt1.2sp,63.34863,0.37591,0.39172,62.83984,0.41016,0
20pt1.2sp,63.36572,0.37779,0.39988,63.31689,0.04883,1
20pt1.2sp,63.38232,0.38012,0.40731,63.31689,0.06543,1
20pt1.2sp,63.39893,0.38161,0.4116,63.31689,0.08203,1
20pt1.2sp,63.41553,0.38259,0.40584,63.31689,0.09863,1
20pt1.2sp,63.43262,0.38273,0.39688,63.31689,0.11572,1
20pt1.2sp,63.44873,0.38247,0.38822,63.31689,0.13184,1
20pt1.2sp,63.46436,0.3825,0.38155,63.31689,0.14746,1
20pt1.2sp,63.48096,0.38276,0.37789,63.31689,0.16406,1
20pt1.2sp,63.49658,0.38322,0.37601,63.31689,0.17969,1
20pt1.2sp,63.51367,0.38767,0.37762,63.31689,0.19678,1
20pt1.2sp,63.53027,0.39132,0.37757,63.31689,0.21338,1
20pt1.2sp,63.54688,0.39446,0.37757,63.31689,0.22998,1
20pt1.2sp,63.56299,0.39632,0.37652,63.31689,0.24609,1
20pt1.2sp,63.57959,0.39956,0.37492,63.31689,0.2627,1
20pt1.2sp,63.5957,0.40252,0.37416,63.31689,0.27881,1
20pt1.2sp,63.61279,0.40384,0.37431,63.31689,0.2959,1
20pt1.2sp,63.62842,0.40511,0.37494,63.31689,0.31152,1
20pt1.2sp,63.646,0.40626,0.3757,63.31689,0.3291,1
20pt1.2sp,63.66211,0.40732,0.37618,63.31689,0.34521,1
20pt1.2sp,63.6792,0.40862,0.37647,63.31689,0.3623,1
20pt1.2sp,63.69482,0.43641,0.37714,63.31689,0.3623,0
20pt1.2sp,63.71094,0.45788,0.37759,63.31689,0.3623,0
20pt1.2sp,63.72705,0.47462,0.35716,63.31689,0.3623,0
20pt1.2sp,63.74316,0.48298,0.34506,63.69482,0.04834,1
20pt1.2sp,63.76074,0.47642,0.34374,63.69482,0.06592,1
20pt1.2sp,63.77832,0.47459,0.34541,63.69482,0.0835,1
20pt1.2sp,63.79297,0.47334,0.34761,63.69482,0.09814,1
20pt1.2sp,63.80957,0.47496,0.35047,63.69482,0.11475,1
20pt1.2sp,63.82617,0.47546,0.35545,63.69482,0.13135,1
20pt1.2sp,63.84229,0.47584,0.3583,63.69482,0.14746,1
20pt1.2sp,63.8584,0.47687,0.35869,63.69482,0.16357,1
20pt1.2sp,63.87598,0.47823,0.35811,63.69482,0.18115,1
20pt1.2sp,63.89258,0.47933,0.35681,63.69482,0.19775,1
20pt1.2sp,63.90723,0.47981,0.35749,63.69482,0.2124,1
20pt1.2sp,63.92432,0.48081,0.35793,63.69482,0.22949,1
20pt1.2sp,63.94043,0.48171,0.35924,63.69482,0.24561,1
20pt1.2sp,63.95752,0.48126,0.35855,63.69482,0.2627,1
20pt1.2sp,63.97461,0.48043,0.35677,63.69482,0.27979,1
20pt1.2sp,64.00586,0.48308,0.35374,63.69482,0.31104,1
20pt1.2sp,64.02295,0.48615,0.35214,63.69482,0.32813,1
20pt1.2sp,64.03955,0.48894,0.35069,63.69482,0.34473,1
20pt1.2sp,64.05615,0.49222,0.34907,63.69482,0.36133,1
20pt1.2sp,64.07275,0.49533,0.34769,63.69482,0.37793,1
20pt1.2sp,64.08984,0.49815,0.34705,63.69482,0.39502,1
20pt1.2sp,64.10596,0.52465,0.33598,63.69482,0.39502,0
20pt1.2sp,64.12256,0.54494,0.34518,63.69482,0.39502,0
20pt1.2sp,64.1377,0.5517,0.34825,63.69482,0.39502,0
20pt1.2sp,64.1543,0.55196,0.34769,64.10596,0.04834,1
20pt1.2sp,64.1709,0.54922,0.34687,64.10596,0.06494,1
20pt1.2sp,64.18799,0.54739,0.34633,64.10596,0.08203,1
20pt1.2sp,64.20361,0.54467,0.34473,64.10596,0.09766,1
20pt1.2sp,64.21973,0.54356,0.34243,64.10596,0.11377,1
20pt1.2sp,64.23584,0.54274,0.33886,64.10596,0.12988,1
20pt1.2sp,64.25293,0.54309,0.34003,64.10596,0.14697,1
20pt1.2sp,64.26953,0.54371,0.34326,64.10596,0.16357,1
20pt1.2sp,64.28564,0.54426,0.34541,64.10596,0.17969,1
20pt1.2sp,64.30225,0.5458,0.34606,64.10596,0.19629,1
20pt1.2sp,64.31885,0.54837,0.35074,64.10596,0.21289,1
20pt1.2sp,64.33496,0.55056,0.35529,64.10596,0.229,1
20pt1.2sp,64.35107,0.55187,0.3568,64.10596,0.24512,1
20pt1.2sp,64.36768,0.55286,0.35637,64.10596,0.26172,1
20pt1.2sp,64.38477,0.55375,0.35599,64.10596,0.27881,1
20pt1.2sp,64.40137,0.55465,0.35693,64.10596,0.29541,1
20pt1.2sp,64.41846,0.55554,0.35873,64.10596,0.3125,1
20pt1.2sp,64.43359,0.55634,0.36035,64.10596,0.32764,1
20pt1.2sp,64.44971,0.55734,0.36223,64.10596,0.34375,1
20pt1.2sp,64.46631,0.55798,0.36189,64.10596,0.36035,1
20pt1.2sp,64.48291,0.55856,0.36159,64.10596,0.37695,1
20pt1.2sp,64.49902,0.56173,0.36242,64.10596,0.39307,1
20pt1.2sp,64.51611,0.5638,0.3651,64.10596,0.41016,1
20pt1.2sp,64.5332,0.56572,0.36765,64.10596,0.42725,1
20pt1.2sp,64.54883,0.58743,0.38535,64.10596,0.42725,0
20pt1.2sp,64.56494,0.59823,0.36639,64.10596,0.42725,0
20pt1.2sp,64.58154,0.60186,0.35876,64.10596,0.42725,0
20pt1.2sp,64.59717,0.6101,0.3552,64.54883,0.04834,1
20pt1.2sp,64.61426,0.61155,0.34799,64.54883,0.06543,1
20pt1.2sp,64.63086,0.61249,0.34341,64.54883,0.08203,1
20pt1.2sp,64.64746,0.61596,0.34716,64.54883,0.09863,1
20pt1.2sp,64.66846,0.61889,0.35044,64.54883,0.11963,1
20pt1.2sp,64.68018,0.62105,0.35373,64.54883,0.13135,1
20pt1.2sp,64.69629,0.62033,0.35946,64.54883,0.14746,1
20pt1.2sp,64.71289,0.61999,0.36521,64.54883,0.16406,1
20pt1.2sp,64.72949,0.61962,0.37054,64.54883,0.18066,1
20pt1.2sp,64.74561,0.61931,0.37271,64.54883,0.19678,1
20pt1.2sp,64.76465,0.61842,0.37939,64.54883,0.21582,1
20pt1.2sp,64.77832,0.61765,0.38518,64.54883,0.22949,1
20pt1.2sp,64.79541,0.61777,0.38936,64.54883,0.24658,1
20pt1.2sp,64.81201,0.61764,0.38969,64.54883,0.26318,1
20pt1.2sp,64.82861,0.61763,0.38917,64.54883,0.27979,1
20pt1.2sp,64.84521,0.6183,0.38849,64.54883,0.29639,1
20pt1.2sp,64.86182,0.61906,0.38649,64.54883,0.31299,1
20pt1.2sp,64.87842,0.61979,0.38437,64.54883,0.32959,1
20pt1.2sp,64.89355,0.62059,0.38172,64.54883,0.34473,1
20pt1.2sp,64.91016,0.62091,0.38063,64.54883,0.36133,1
20pt1.2sp,64.92676,0.62121,0.37962,64.54883,0.37793,1
20pt1.2sp,64.94287,0.62214,0.37725,64.54883,0.39404,1
20pt1.2sp,64.95996,0.62345,0.37373,64.54883,0.41113,1
20pt1.2sp,64.97656,0.62478,0.36998,64.54883,0.42773,1
20pt1.2sp,64.99219,0.63108,0.33444,64.54883,0.42773,0
20pt1.2sp,65.00879,0.60105,0.29536,64.54883,0.42773,0
20pt1.2sp,65.0249,0.59079,0.28382,64.54883,0.42773,0
20pt1.2sp,65.0415,0.58505,0.28738,64.99219,0.04932,1
20pt1.2sp,65.05811,0.58183,0.29231,64.99219,0.06592,1
20pt1.2sp,65.07471,0.57959,0.297,64.99219,0.08252,1
20pt1.2sp,65.0918,0.57567,0.3036,64.99219,0.09961,1
20pt1.2sp,65.10645,0.57264,0.30692,64.99219,0.11426,1
20pt1.2sp,65.12354,0.57024,0.31027,64.99219,0.13135,1
20pt1.2sp,65.14014,0.56767,0.31393,64.99219,0.14795,1
20pt1.2sp,65.15674,0.56742,0.3168,64.99219,0.16455,1
20pt1.2sp,65.17334,0.56717,0.31989,64.99219,0.18115,1
20pt1.2sp,65.18994,0.56735,0.32186,64.99219,0.19775,1
20pt1.2sp,65.20508,0.56732,0.32344,64.99219,0.21289,1
20pt1.2sp,65.22168,0.56737,0.3238,64.99219,0.22949,1
20pt1.2sp,65.23877,0.56633,0.32548,64.99219,0.24658,1
20pt1.2sp,65.25488,0.56209,0.32515,64.99219,0.2627,1
20pt1.2sp,65.27148,0.55832,0.32524,64.99219,0.2793,1
20pt1.2sp,65.28809,0.5556,0.32748,64.99219,0.2959,1
20pt1.2sp,65.30469,0.55306,0.32988,64.99219,0.3125,1
20pt1.2sp,65.32129,0.55077,0.33277,64.99219,0.3291,1
20pt1.2sp,65.33691,0.54952,0.3357,64.99219,0.34473,1
20pt1.2sp,65.354,0.53047,0.35645,64.99219,0.34473,0
20pt1.2sp,65.37061,0.52411,0.36663,64.99219,0.34473,0
20pt1.2sp,65.38721,0.51167,0.3689,64.99219,0.34473,0
20pt1.2sp,65.40332,0.50685,0.36586,65.354,0.04932,1
20pt1.2sp,65.41895,0.50391,0.36481,65.354,0.06494,1
20pt1.2sp,65.43555,0.50226,0.36563,65.354,0.08154,1
20pt1.2sp,65.45215,0.50658,0.36914,65.354,0.09814,1
20pt1.2sp,65.46875,0.50987,0.37133,65.354,0.11475,1
20pt1.2sp,65.48535,0.53316,0.3763,65.354,0.13135,1
20pt1.2sp,65.50195,0.55257,0.37533,65.354,0.14795,1
20pt1.2sp,65.51807,0.5688,0.37326,65.354,0.16406,1
20pt1.2sp,65.53369,0.58211,0.37261,65.354,0.17969,1
20pt1.2sp,65.55029,0.59344,0.37083,65.354,0.19629,1
20pt1.2sp,65.56689,0.60315,0.3693,65.354,0.21289,1
20pt1.2sp,65.5835,0.61123,0.36557,65.354,0.22949,1
20pt1.2sp,65.6001,0.6554,0.36345,65.354,0.22949,0
20pt1.2sp,65.61768,0.69067,0.34821,65.354,0.22949,0
20pt1.2sp,65.63379,0.70151,0.3437,65.354,0.22949,0
20pt1.2sp,65.65088,0.70832,0.33368,65.6001,0.05078,1
20pt1.2sp,65.66602,0.71285,0.326,65.6001,0.06592,1
20pt1.2sp,65.68213,0.71281,0.32698,65.6001,0.08203,1
20pt1.2sp,65.69873,0.71445,0.32784,65.6001,0.09863,1
20pt1.2sp,65.71484,0.71588,0.32799,65.6001,0.11475,1
20pt1.2sp,65.73145,0.71878,0.32059,65.6001,0.13135,1
20pt1.2sp,65.75,0.72087,0.31504,65.6001,0.1499,1
20pt1.2sp,65.76416,0.72243,0.31088,65.6001,0.16406,1
20pt1.2sp,65.78076,0.725,0.30975,65.6001,0.18066,1
20pt1.2sp,65.79736,0.72688,0.31049,65.6001,0.19727,1
20pt1.2sp,65.81396,0.72813,0.31231,65.6001,0.21387,1
20pt1.2sp,65.83008,0.72897,0.3158,65.6001,0.22998,1
20pt1.2sp,65.84717,0.73004,0.32092,65.6001,0.24707,1
20pt1.2sp,65.86475,0.73099,0.32544,65.6001,0.26465,1
20pt1.2sp,65.87891,0.73185,0.32843,65.6001,0.27881,1
20pt1.2sp,65.9126,0.73345,0.33066,65.6001,0.3125,1
20pt1.2sp,65.92871,0.7339,0.33196,65.6001,0.32861,1
20pt1.2sp,65.9458,0.7342,0.33428,65.6001,0.3457,1
20pt1.2sp,65.96191,0.74532,0.36038,65.6001,0.3457,0
20pt1.2sp,65.979,0.74311,0.35229,65.6001,0.3457,0
20pt1.2sp,65.99512,0.74355,0.35651,65.6001,0.3457,0
20pt1.2sp,66.01123,0.74418,0.3577,65.96191,0.04932,1
20pt1.2sp,66.02783,0.74644,0.36005,65.96191,0.06592,1
20pt1.2sp,66.04492,0.74986,0.3595,65.96191,0.08301,1
20pt1.2sp,66.06152,0.75264,0.35809,65.96191,0.09961,1
20pt1.2sp,66.07764,0.7529,0.36194,65.96191,0.11572,1
20pt1.2sp,66.09277,0.75271,0.3647,65.96191,0.13086,1
20pt1.2sp,66.10938,0.75281,0.36613,65.96191,0.14746,1
20pt1.2sp,66.12598,0.75174,0.36605,65.96191,0.16406,1
20pt1.2sp,66.14258,0.74575,0.36448,65.96191,0.18066,1
20pt1.2sp,66.15918,0.74068,0.36315,65.96191,0.19727,1
20pt1.2sp,66.17529,0.73488,0.36493,65.96191,0.21338,1
20pt1.2sp,66.19092,0.73019,0.36284,65.96191,0.229,1
20pt1.2sp,66.20752,0.7259,0.36195,65.96191,0.24561,1
20pt1.2sp,66.22363,0.72329,0.36453,65.96191,0.26172,1
20pt1.2sp,66.24072,0.72142,0.36764,65.96191,0.27881,1
20pt1.2sp,66.25732,0.71977,0.37021,65.96191,0.29541,1
20pt1.2sp,66.27344,0.71888,0.37046,65.96191,0.31152,1
20pt1.2sp,66.29004,0.69194,0.37668,65.96191,0.31152,0
20pt1.2sp,66.30615,0.69698,0.38119,65.96191,0.31152,0
20pt1.2sp,66.32275,0.68955,0.37816,65.96191,0.31152,0
20pt1.2sp,66.33936,0.68655,0.37423,66.29004,0.04932,1
20pt1.2sp,66.35596,0.68498,0.37122,66.29004,0.06592,1
20pt1.2sp,66.37256,0.68305,0.36398,66.29004,0.08252,1
20pt1.2sp,66.38965,0.68119,0.36577,66.29004,0.09961,1
20pt1.2sp,66.40625,0.67976,0.36725,66.29004,0.11621,1
20pt1.2sp,66.42139,0.67733,0.3708,66.29004,0.13135,1
20pt1.2sp,66.43799,0.6743,0.37428,66.29004,0.14795,1
20pt1.2sp,66.45459,0.67183,0.37713,66.29004,0.16455,1
20pt1.2sp,66.4707,0.67035,0.37679,66.29004,0.18066,1
20pt1.2sp,66.48779,0.6687,0.37721,66.29004,0.19775,1
20pt1.2sp,66.50439,0.66738,0.37704,66.29004,0.21436,1
20pt1.2sp,66.52246,0.66656,0.37727,66.29004,0.23242,1
20pt1.2sp,66.53662,0.66532,0.37753,66.29004,0.24658,1
20pt1.2sp,66.55322,0.66429,0.37754,66.29004,0.26318,1
20pt1.2sp,66.56934,0.6636,0.37749,66.29004,0.2793,1
20pt1.2sp,66.58594,0.66406,0.37475,66.29004,0.2959,1
20pt1.2sp,66.60205,0.66443,0.37226,66.29004,0.31201,1
20pt1.2sp,66.62061,0.66424,0.3711,66.29004,0.33057,1
20pt1.2sp,66.63525,0.6639,0.37066,66.29004,0.34521,1
20pt1.2sp,66.65186,0.66357,0.37058,66.29004,0.36182,1
20pt1.2sp,66.66846,0.66356,0.37079,66.29004,0.37842,1
20pt1.2sp,66.68555,0.66343,0.36967,66.29004,0.39551,1
20pt1.2sp,66.70215,0.66343,0.36807,66.29004,0.41211,1
20pt1.2sp,66.71777,0.66342,0.36647,66.29004,0.42773,1
20pt1.2sp,66.73926,0.66339,0.36434,66.29004,0.44922,1
20pt1.2sp,66.75098,0.66323,0.36299,66.29004,0.46094,1
20pt1.2sp,66.76611,0.66114,0.36424,66.29004,0.47607,1
20pt1.2sp,66.78271,0.65909,0.36647,66.29004,0.49268,1
20pt1.2sp,66.79932,0.65712,0.36908,66.29004,0.50928,1
20pt1.2sp,66.81592,0.65486,0.37062,66.29004,0.52588,1
20pt1.2sp,66.83252,0.65312,0.37121,66.29004,0.54248,1
20pt1.2sp,66.85449,0.65147,0.37166,66.29004,0.56445,1
20pt1.2sp,66.86572,0.62257,0.37424,66.29004,0.56445,0
20pt1.2sp,66.88184,0.61489,0.40177,66.29004,0.56445,0
20pt1.2sp,66.89844,0.612,0.41347,66.29004,0.56445,0
20pt1.2sp,66.91455,0.61061,0.40973,66.86572,0.04883,1
20pt1.2sp,66.93164,0.60627,0.40118,66.86572,0.06592,1
20pt1.2sp,66.95459,0.60338,0.39548,66.86572,0.08887,1
20pt1.2sp,66.96436,0.60337,0.38833,66.86572,0.09863,1
20pt1.2sp,66.98096,0.6031,0.38402,66.86572,0.11523,1
20pt1.2sp,66.99707,0.60298,0.37986,66.86572,0.13135,1
20pt1.2sp,67.0127,0.60196,0.37452,66.86572,0.14697,1
20pt1.2sp,67.02979,0.60163,0.37018,66.86572,0.16406,1
20pt1.2sp,67.04639,0.60142,0.36596,66.86572,0.18066,1
20pt1.2sp,67.06299,0.60009,0.36536,66.86572,0.19727,1
20pt1.2sp,67.07959,0.59607,0.36363,66.86572,0.21387,1
20pt1.2sp,67.09521,0.59257,0.36259,66.86572,0.22949,1
20pt1.2sp,67.11182,0.58901,0.36527,66.86572,0.24609,1
20pt1.2sp,67.12793,0.58512,0.36598,66.86572,0.26221,1
20pt1.2sp,67.14453,0.58167,0.36661,66.86572,0.27881,1
20pt1.2sp,67.16113,0.579,0.36773,66.86572,0.29541,1
20pt1.2sp,67.17676,0.57674,0.36798,66.86572,0.31104,1
20pt1.2sp,67.19385,0.57469,0.36821,66.86572,0.32813,1
